epoch,train_mse_scaled,val_rmse_mgdl
1,0.22339705982715777,24.474648508292155
2,0.1437025865226394,23.081773150394596
3,0.13439562003875133,22.78997911813776
4,0.13156736201357724,22.76888375439825
5,0.12946236692368984,22.783412329822347
6,0.1274622803609265,22.686961249187668
7,0.1255426701010749,22.39006404024463
8,0.12447495555671134,22.257494976730584
9,0.12292729096837562,22.449575116828722
10,0.12299891441396557,22.40250367042181
11,0.12143794255386485,22.153946310332397
12,0.1215559430051558,22.185973242139188
13,0.12057413387637918,22.310543004114212
14,0.1202285983369197,22.292870765481712
15,0.11994469774389031,22.23409243504824
16,0.11980368208029482,22.133666636007618
17,0.11899795563946856,22.118024460344046
18,0.11911603319689189,22.115448608000868
19,0.11872895709285052,22.147275328160536
20,0.11803731763053059,22.176309574829357
21,0.11795630912748303,22.207378509194687
22,0.11754169440505528,22.107256033173286
23,0.11738155463175608,22.32591403730896
24,0.11736411804167352,22.44329148521167
25,0.11704057565715054,22.319470660009916
26,0.11667102390881812,22.30420724659904
27,0.11636831786594179,22.12748873013285
28,0.11649941641948011,22.213166941393734
29,0.11607207638202327,22.25228383283876
30,0.11557501969434837,22.190987401545044
31,0.11606950366334749,22.182545505522665
32,0.11586724046507094,22.397245007587227
