epoch,train_mse_scaled,val_rmse_mgdl
1,0.42840900339186194,38.239961902903865
2,0.35944336257874965,37.5126797029097
3,0.34644487127661705,37.341924602270936
4,0.3389608364924788,36.77530980757461
5,0.3347575520351529,36.77425767981299
6,0.3316667728126049,36.515598295032945
7,0.3301916905492544,36.59922769621307
8,0.3275404030829668,36.33674283267844
9,0.32646432258188723,36.53410166348944
10,0.32444896146655083,36.30221019608799
11,0.3240705037862062,36.296894827399775
12,0.32173082560300825,36.29504988435383
13,0.3209026603773236,36.512331551043275
14,0.32027742728590963,36.27892706005103
15,0.31885408613830807,36.02816590791349
16,0.31810246665030717,36.164665537740206
17,0.3178623246029019,36.11075738822813
18,0.31708451233804225,36.12380793135424
19,0.31621250055730343,36.212186755322314
20,0.315052371583879,36.28501986542197
21,0.31481572564691307,35.98925645806508
22,0.31393768783658743,36.12366510473901
23,0.3134165580943227,36.215700874895646
24,0.3128833368420601,36.139789240452544
25,0.3120335417985916,36.236537629723614
26,0.31198308169841765,36.270453395706625
27,0.3104013595357537,36.14208124156868
28,0.3108140449970961,36.14864646442798
29,0.31038174107670785,36.20149733102447
30,0.3091602945327759,36.16793447176791
31,0.30875867139548063,36.20696726593917
