epoch,train_mse_scaled,val_rmse_mgdl
1,0.42664899848401544,38.27380852283773
2,0.3588646027073264,37.50689712320102
3,0.3446727082505822,36.89774002160163
4,0.3379413801431656,36.71415977938192
5,0.33339946378022434,36.7456142877839
6,0.3310244541987777,36.6321626345291
7,0.32871521048247815,36.69762252883372
8,0.3259309758245945,36.56773259652576
9,0.3255228638276458,36.412901330091834
10,0.3245390696823597,36.44131792409962
11,0.3233429517969489,36.3448437768707
12,0.32243508379906416,36.39194008817138
13,0.3214079237729311,36.14006598596102
14,0.32062374249100684,36.42297528334447
15,0.31915945921093225,36.16377766782117
16,0.3180756489932537,36.26892071589672
17,0.31779870249331,36.0671408108478
18,0.31740118980407717,36.20565028847996
19,0.31716809660196305,36.02994531194446
20,0.315960763245821,36.19822131482309
21,0.315835680551827,36.087862430693136
22,0.3149736124649644,36.06443919337141
23,0.31479849506169555,36.01311729552138
24,0.3142286518961191,36.1177411494795
25,0.3136536393687129,36.29932209202198
26,0.31247683834284545,36.01074976306414
27,0.311612291559577,36.086708493676916
28,0.3122303068637848,36.11223041134455
29,0.3118581555038691,36.070710239337586
30,0.31127539422363043,36.292601958677885
31,0.3098999094590545,36.2950991303906
32,0.3098354456573725,36.35596679006971
33,0.3088381852582097,36.25052272704907
34,0.3091003952920437,36.396635073664946
35,0.30819112751632927,36.055516551542
36,0.3076904230937362,36.55450371753271
