epoch,train_mse_scaled,val_rmse_mgdl
1,0.4079346879944205,37.69917506417425
2,0.33626186452805995,36.61450821531062
3,0.322573571652174,36.62704431913546
4,0.31436895303428175,36.24114467495603
5,0.30827583611011505,35.95644080114056
6,0.304407128803432,35.612279752416875
7,0.30041183162480595,35.522881536493784
8,0.2978333577513695,35.393175192156114
9,0.29536961622536184,35.33178008072504
10,0.2927030223608017,35.27504822124834
11,0.29060923591256144,35.82457940724618
12,0.2873056066036224,35.57400554469894
13,0.2861161046102643,35.49329080900374
14,0.2844112729281187,35.269836885153744
15,0.2818085994943976,35.47865881233177
16,0.2802094814553857,35.24984338438224
17,0.2780313005670905,35.48148718863653
18,0.2757149065285921,35.35796169560808
19,0.2745699118077755,35.48252280961856
20,0.2728348622843623,35.56183766495176
21,0.2710100958496332,35.39004117793957
22,0.2684477999061346,35.571026353639276
23,0.2672337609156966,35.78881949325523
24,0.265747648999095,35.777274041049445
25,0.2638057642802596,35.599686783386964
26,0.26190608087927103,35.63518544485193
